Date,momentum_score_z_weight,liquidity_1m_z_weight,downside_risk_score_z_weight,volatility_score_z_weight
2016-08-31,0.35,0.15,0.25,0.25
2016-09-30,0.35,0.15,0.25,0.25
2016-10-31,0.35,0.15,0.25,0.25
2016-11-30,0.35,0.15,0.25,0.25
2016-12-31,0.0,1.0,0.0,0.0
2017-01-31,0.35,0.15,0.25,0.25
2017-02-28,0.0,1.0,0.0,0.0
2017-03-31,0.35,0.15,0.25,0.25
2017-04-30,0.0,0.0,0.0,1.0
2017-05-31,0.0,0.0,0.0,1.0
2017-06-30,0.35,0.15,0.25,0.25
2017-07-31,0.35,0.15,0.25,0.25
2017-08-31,0.10000000000000042,0.0,0.0,0.8999999999999997
2017-09-30,0.0,0.0,0.0,1.0
2017-10-31,1.0,0.0,0.0,0.0
2017-11-30,0.0,0.0,0.04651162790697685,0.9534883720930231
2017-12-31,0.0,0.0,0.10000000000000003,0.9
2018-01-31,0.41666666666666663,0.0,0.08333333333333334,0.5
2018-02-28,0.5027624309392265,0.0,0.13259668508287292,0.36464088397790057
2018-03-31,0.37931034482758613,0.0413793103448276,0.11724137931034483,0.4620689655172414
2018-04-30,0.36231884057971014,0.3043478260869563,0.0,0.3333333333333335
2018-05-31,0.3333333333333335,0.6666666666666665,0.0,0.0
2018-06-30,0.6310679611650484,0.18446601941747567,0.0,0.18446601941747587
2018-07-31,0.39639639639639634,0.018018018018018077,0.1621621621621622,0.4234234234234234
2018-08-31,0.3457943925233645,0.14953271028037385,0.018691588785046852,0.48598130841121484
2018-09-30,0.31759656652360513,0.0,0.2532188841201717,0.4291845493562232
2018-10-31,0.08846153846153854,0.0,0.4038461538461538,0.5076923076923077
2018-11-30,0.22500000000000006,0.0,0.32499999999999996,0.45000000000000007
2018-12-31,0.23584905660377362,0.0,0.3522012578616352,0.41194968553459116
2019-01-31,0.0,0.0,0.3937007874015747,0.6062992125984252
2019-02-28,0.0,0.0,0.28985507246376796,0.710144927536232
2019-03-31,0.0,0.0,0.0,1.0
2019-04-30,0.35,0.15,0.25,0.25
2019-05-31,0.0,0.0,0.3979591836734692,0.6020408163265307
2019-06-30,0.35,0.15,0.25,0.25
2019-07-31,1.0,0.0,0.0,0.0
2019-08-31,0.9032258064516132,0.0,0.09677419354838689,0.0
2019-09-30,0.0,1.0,0.0,0.0
2019-10-31,0.0,1.0,0.0,0.0
2019-11-30,0.06557377049180381,0.9344262295081962,0.0,0.0
2019-12-31,0.0,1.0,0.0,0.0
2020-01-31,0.28930817610062903,0.7106918238993709,0.0,0.0
2020-02-29,0.47916666666666674,0.5208333333333333,0.0,0.0
2020-03-31,0.4396887159533074,0.37743190661478593,0.12840466926070038,0.05447470817120628
2020-04-30,0.44324324324324327,0.24324324324324323,0.21081081081081074,0.10270270270270278
2020-05-31,0.9029850746268657,0.08955223880597014,0.007462686567164208,0.0
2020-06-30,0.6,0.0,0.2033898305084745,0.19661016949152546
2020-07-31,0.43809523809523815,0.0,0.2761904761904762,0.28571428571428575
2020-08-31,0.5588235294117647,0.0,0.22794117647058817,0.21323529411764713
2020-09-30,0.5102639296187683,0.0,0.25513196480938405,0.23460410557184755
2020-10-31,0.4767123287671233,0.0,0.24109589041095886,0.2821917808219178
2020-11-30,0.4937500000000001,0.0,0.21874999999999994,0.28750000000000003
2020-12-31,0.5622775800711745,0.0,0.1743772241992882,0.2633451957295374
2021-01-31,0.8076923076923078,0.0,0.025641025641025567,0.1666666666666667
2021-02-28,1.0,0.0,0.0,0.0
2021-03-31,1.0,0.0,0.0,0.0
2021-04-30,1.0,0.0,0.0,0.0
2021-05-31,0.9923076923076922,0.007692307692307792,0.0,0.0
2021-06-30,0.6185567010309277,0.38144329896907214,0.0,0.0
2021-07-31,0.30303030303030326,0.6969696969696967,0.0,0.0
2021-08-31,0.0,1.0,0.0,0.0
2021-09-30,0.0,1.0,0.0,0.0
2021-10-31,0.0,1.0,0.0,0.0
2021-11-30,0.0,1.0,0.0,0.0
2021-12-31,0.0,1.0,0.0,0.0
2022-01-31,0.35,0.15,0.25,0.25
2022-02-28,0.0,0.0,0.0,1.0
2022-03-31,0.35,0.15,0.25,0.25
2022-04-30,0.0,0.0,0.0,1.0
2022-05-31,0.0,0.0,0.14084507042253516,0.8591549295774648
2022-06-30,0.0,0.0,0.39,0.6099999999999999
2022-07-31,0.0,0.0,0.0,1.0
2022-08-31,0.053571428571428895,0.0,0.17857142857142852,0.7678571428571427
2022-09-30,0.0,0.0,0.33628318584070793,0.6637168141592921
2022-10-31,0.0,0.0,0.42211055276381904,0.577889447236181
2022-11-30,0.0,0.0,0.43137254901960775,0.5686274509803922
2022-12-31,0.1789883268482491,0.0,0.3929961089494163,0.42801556420233466
2023-01-31,0.29004329004329016,0.0,0.3636363636363636,0.3463203463203463
2023-02-28,0.3211009174311928,0.0,0.3761467889908256,0.30275229357798167
2023-03-31,0.16560509554140146,0.0,0.4522292993630573,0.38216560509554137
2023-04-30,0.0,0.28695652173913044,0.42608695652173906,0.2869565217391305
2023-05-31,0.0,0.17187500000000003,0.4999999999999998,0.3281250000000001
2023-06-30,0.0,1.0,0.0,0.0
2023-07-31,0.0,1.0,0.0,0.0
2023-08-31,0.0,1.0,0.0,0.0
2023-09-30,0.0,1.0,0.0,0.0
2023-10-31,0.0,1.0,0.0,0.0
2023-11-30,0.0,1.0,0.0,0.0
2023-12-31,0.0,1.0,0.0,0.0
2024-01-31,0.0,1.0,0.0,0.0
2024-02-29,0.0,1.0,0.0,0.0
2024-03-31,0.0,1.0,0.0,0.0
2024-04-30,0.14130434782608706,0.8586956521739129,0.0,0.0
2024-05-31,1.7062853862066955e-16,0.9999999999999999,0.0,0.0
2024-06-30,0.0,1.0,0.0,0.0
2024-07-31,0.0,0.8269230769230769,0.0,0.17307692307692318
2024-08-31,0.0,0.014598540145985496,0.3503649635036495,0.6350364963503651
2024-09-30,0.0,0.0,0.4740740740740739,0.525925925925926
2024-10-31,0.0,0.0,0.4925373134328357,0.5074626865671644
2024-11-30,0.0,0.3823529411764708,0.3235294117647054,0.2941176470588238
2024-12-31,0.0,1.0,0.0,0.0
